"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/06/2024 18:00:00 - 05/06/2024 18:15:00","BZN|DE-LU","Sequence 1","105.09","",""
"05/06/2024 18:00:00 - 05/06/2024 18:15:00","BZN|DE-LU","Sequence 2","59.9","",""
"05/06/2024 18:15:00 - 05/06/2024 18:30:00","BZN|DE-LU","Sequence 1","105.09","",""
"05/06/2024 18:15:00 - 05/06/2024 18:30:00","BZN|DE-LU","Sequence 2","83.7","",""
"05/06/2024 18:30:00 - 05/06/2024 18:45:00","BZN|DE-LU","Sequence 1","105.09","",""
"05/06/2024 18:30:00 - 05/06/2024 18:45:00","BZN|DE-LU","Sequence 2","117.3","",""
"05/06/2024 18:45:00 - 05/06/2024 19:00:00","BZN|DE-LU","Sequence 1","105.09","",""
"05/06/2024 18:45:00 - 05/06/2024 19:00:00","BZN|DE-LU","Sequence 2","154.98","",""
"05/06/2024 19:00:00 - 05/06/2024 19:15:00","BZN|DE-LU","Sequence 1","126.97","",""
"05/06/2024 19:00:00 - 05/06/2024 19:15:00","BZN|DE-LU","Sequence 2","124.96","",""
"05/06/2024 19:15:00 - 05/06/2024 19:30:00","BZN|DE-LU","Sequence 1","126.97","",""
"05/06/2024 19:15:00 - 05/06/2024 19:30:00","BZN|DE-LU","Sequence 2","124.99","",""
"05/06/2024 19:30:00 - 05/06/2024 19:45:00","BZN|DE-LU","Sequence 1","126.97","",""
"05/06/2024 19:30:00 - 05/06/2024 19:45:00","BZN|DE-LU","Sequence 2","140.0","",""
"05/06/2024 19:45:00 - 05/06/2024 20:00:00","BZN|DE-LU","Sequence 1","126.97","",""
"05/06/2024 19:45:00 - 05/06/2024 20:00:00","BZN|DE-LU","Sequence 2","182.6","",""
"05/06/2024 20:00:00 - 05/06/2024 20:15:00","BZN|DE-LU","Sequence 1","155.9","",""
"05/06/2024 20:00:00 - 05/06/2024 20:15:00","BZN|DE-LU","Sequence 2","258.61","",""
"05/06/2024 20:15:00 - 05/06/2024 20:30:00","BZN|DE-LU","Sequence 1","155.9","",""
"05/06/2024 20:15:00 - 05/06/2024 20:30:00","BZN|DE-LU","Sequence 2","150.5","",""
"05/06/2024 20:30:00 - 05/06/2024 20:45:00","BZN|DE-LU","Sequence 1","155.9","",""
"05/06/2024 20:30:00 - 05/06/2024 20:45:00","BZN|DE-LU","Sequence 2","150.5","",""
"05/06/2024 20:45:00 - 05/06/2024 21:00:00","BZN|DE-LU","Sequence 1","155.9","",""
"05/06/2024 20:45:00 - 05/06/2024 21:00:00","BZN|DE-LU","Sequence 2","156.4","",""
"05/06/2024 21:00:00 - 05/06/2024 21:15:00","BZN|DE-LU","Sequence 1","158.02","",""
"05/06/2024 21:00:00 - 05/06/2024 21:15:00","BZN|DE-LU","Sequence 2","203.02","",""
"05/06/2024 21:15:00 - 05/06/2024 21:30:00","BZN|DE-LU","Sequence 1","158.02","",""
"05/06/2024 21:15:00 - 05/06/2024 21:30:00","BZN|DE-LU","Sequence 2","144.98","",""
"05/06/2024 21:30:00 - 05/06/2024 21:45:00","BZN|DE-LU","Sequence 1","158.02","",""
"05/06/2024 21:30:00 - 05/06/2024 21:45:00","BZN|DE-LU","Sequence 2","140.0","",""
"05/06/2024 21:45:00 - 05/06/2024 22:00:00","BZN|DE-LU","Sequence 1","158.02","",""
"05/06/2024 21:45:00 - 05/06/2024 22:00:00","BZN|DE-LU","Sequence 2","139.94","",""
"05/06/2024 22:00:00 - 05/06/2024 22:15:00","BZN|DE-LU","Sequence 1","141.47","",""
"05/06/2024 22:00:00 - 05/06/2024 22:15:00","BZN|DE-LU","Sequence 2","154.97","",""
"05/06/2024 22:15:00 - 05/06/2024 22:30:00","BZN|DE-LU","Sequence 1","141.47","",""
"05/06/2024 22:15:00 - 05/06/2024 22:30:00","BZN|DE-LU","Sequence 2","138.6","",""
"05/06/2024 22:30:00 - 05/06/2024 22:45:00","BZN|DE-LU","Sequence 1","141.47","",""
"05/06/2024 22:30:00 - 05/06/2024 22:45:00","BZN|DE-LU","Sequence 2","125.6","",""
"05/06/2024 22:45:00 - 05/06/2024 23:00:00","BZN|DE-LU","Sequence 1","141.47","",""
"05/06/2024 22:45:00 - 05/06/2024 23:00:00","BZN|DE-LU","Sequence 2","100.54","",""
"05/06/2024 23:00:00 - 05/06/2024 23:15:00","BZN|DE-LU","Sequence 1","105.99","",""
"05/06/2024 23:00:00 - 05/06/2024 23:15:00","BZN|DE-LU","Sequence 2","136.6","",""
"05/06/2024 23:15:00 - 05/06/2024 23:30:00","BZN|DE-LU","Sequence 1","105.99","",""
"05/06/2024 23:15:00 - 05/06/2024 23:30:00","BZN|DE-LU","Sequence 2","115.3","",""
"05/06/2024 23:30:00 - 05/06/2024 23:45:00","BZN|DE-LU","Sequence 1","105.99","",""
"05/06/2024 23:30:00 - 05/06/2024 23:45:00","BZN|DE-LU","Sequence 2","113.0","",""
"05/06/2024 23:45:00 - 06/06/2024 00:00:00","BZN|DE-LU","Sequence 1","105.99","",""
"05/06/2024 23:45:00 - 06/06/2024 00:00:00","BZN|DE-LU","Sequence 2","75.1","",""
"06/06/2024 00:00:00 - 06/06/2024 00:15:00","BZN|DE-LU","Sequence 1","93.24","",""
"06/06/2024 00:00:00 - 06/06/2024 00:15:00","BZN|DE-LU","Sequence 2","105.5","",""
"06/06/2024 00:15:00 - 06/06/2024 00:30:00","BZN|DE-LU","Sequence 1","93.24","",""
"06/06/2024 00:15:00 - 06/06/2024 00:30:00","BZN|DE-LU","Sequence 2","90.1","",""
"06/06/2024 00:30:00 - 06/06/2024 00:45:00","BZN|DE-LU","Sequence 1","93.24","",""
"06/06/2024 00:30:00 - 06/06/2024 00:45:00","BZN|DE-LU","Sequence 2","85.36","",""
"06/06/2024 00:45:00 - 06/06/2024 01:00:00","BZN|DE-LU","Sequence 1","93.24","",""
"06/06/2024 00:45:00 - 06/06/2024 01:00:00","BZN|DE-LU","Sequence 2","85.05","",""
"06/06/2024 01:00:00 - 06/06/2024 01:15:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 01:00:00 - 06/06/2024 01:15:00","BZN|DE-LU","Sequence 2","95.1","",""
"06/06/2024 01:15:00 - 06/06/2024 01:30:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 01:15:00 - 06/06/2024 01:30:00","BZN|DE-LU","Sequence 2","91.9","",""
"06/06/2024 01:30:00 - 06/06/2024 01:45:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 01:30:00 - 06/06/2024 01:45:00","BZN|DE-LU","Sequence 2","84.32","",""
"06/06/2024 01:45:00 - 06/06/2024 02:00:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 01:45:00 - 06/06/2024 02:00:00","BZN|DE-LU","Sequence 2","75.1","",""
"06/06/2024 02:00:00 - 06/06/2024 02:15:00","BZN|DE-LU","Sequence 1","85.86","",""
"06/06/2024 02:00:00 - 06/06/2024 02:15:00","BZN|DE-LU","Sequence 2","85.1","",""
"06/06/2024 02:15:00 - 06/06/2024 02:30:00","BZN|DE-LU","Sequence 1","85.86","",""
"06/06/2024 02:15:00 - 06/06/2024 02:30:00","BZN|DE-LU","Sequence 2","86.5","",""
"06/06/2024 02:30:00 - 06/06/2024 02:45:00","BZN|DE-LU","Sequence 1","85.86","",""
"06/06/2024 02:30:00 - 06/06/2024 02:45:00","BZN|DE-LU","Sequence 2","85.6","",""
"06/06/2024 02:45:00 - 06/06/2024 03:00:00","BZN|DE-LU","Sequence 1","85.86","",""
"06/06/2024 02:45:00 - 06/06/2024 03:00:00","BZN|DE-LU","Sequence 2","77.61","",""
"06/06/2024 03:00:00 - 06/06/2024 03:15:00","BZN|DE-LU","Sequence 1","85.35","",""
"06/06/2024 03:00:00 - 06/06/2024 03:15:00","BZN|DE-LU","Sequence 2","85.61","",""
"06/06/2024 03:15:00 - 06/06/2024 03:30:00","BZN|DE-LU","Sequence 1","85.35","",""
"06/06/2024 03:15:00 - 06/06/2024 03:30:00","BZN|DE-LU","Sequence 2","83.3","",""
"06/06/2024 03:30:00 - 06/06/2024 03:45:00","BZN|DE-LU","Sequence 1","85.35","",""
"06/06/2024 03:30:00 - 06/06/2024 03:45:00","BZN|DE-LU","Sequence 2","84.0","",""
"06/06/2024 03:45:00 - 06/06/2024 04:00:00","BZN|DE-LU","Sequence 1","85.35","",""
"06/06/2024 03:45:00 - 06/06/2024 04:00:00","BZN|DE-LU","Sequence 2","83.3","",""
"06/06/2024 04:00:00 - 06/06/2024 04:15:00","BZN|DE-LU","Sequence 1","88.25","",""
"06/06/2024 04:00:00 - 06/06/2024 04:15:00","BZN|DE-LU","Sequence 2","75.4","",""
"06/06/2024 04:15:00 - 06/06/2024 04:30:00","BZN|DE-LU","Sequence 1","88.25","",""
"06/06/2024 04:15:00 - 06/06/2024 04:30:00","BZN|DE-LU","Sequence 2","75.1","",""
"06/06/2024 04:30:00 - 06/06/2024 04:45:00","BZN|DE-LU","Sequence 1","88.25","",""
"06/06/2024 04:30:00 - 06/06/2024 04:45:00","BZN|DE-LU","Sequence 2","90.6","",""
"06/06/2024 04:45:00 - 06/06/2024 05:00:00","BZN|DE-LU","Sequence 1","88.25","",""
"06/06/2024 04:45:00 - 06/06/2024 05:00:00","BZN|DE-LU","Sequence 2","95.7","",""
"06/06/2024 05:00:00 - 06/06/2024 05:15:00","BZN|DE-LU","Sequence 1","98.97","",""
"06/06/2024 05:00:00 - 06/06/2024 05:15:00","BZN|DE-LU","Sequence 2","65.8","",""
"06/06/2024 05:15:00 - 06/06/2024 05:30:00","BZN|DE-LU","Sequence 1","98.97","",""
"06/06/2024 05:15:00 - 06/06/2024 05:30:00","BZN|DE-LU","Sequence 2","80.03","",""
"06/06/2024 05:30:00 - 06/06/2024 05:45:00","BZN|DE-LU","Sequence 1","98.97","",""
"06/06/2024 05:30:00 - 06/06/2024 05:45:00","BZN|DE-LU","Sequence 2","99.7","",""
"06/06/2024 05:45:00 - 06/06/2024 06:00:00","BZN|DE-LU","Sequence 1","98.97","",""
"06/06/2024 05:45:00 - 06/06/2024 06:00:00","BZN|DE-LU","Sequence 2","134.97","",""
"06/06/2024 06:00:00 - 06/06/2024 06:15:00","BZN|DE-LU","Sequence 1","123.9","",""
"06/06/2024 06:00:00 - 06/06/2024 06:15:00","BZN|DE-LU","Sequence 2","129.92","",""
"06/06/2024 06:15:00 - 06/06/2024 06:30:00","BZN|DE-LU","Sequence 1","123.9","",""
"06/06/2024 06:15:00 - 06/06/2024 06:30:00","BZN|DE-LU","Sequence 2","124.93","",""
"06/06/2024 06:30:00 - 06/06/2024 06:45:00","BZN|DE-LU","Sequence 1","123.9","",""
"06/06/2024 06:30:00 - 06/06/2024 06:45:00","BZN|DE-LU","Sequence 2","129.91","",""
"06/06/2024 06:45:00 - 06/06/2024 07:00:00","BZN|DE-LU","Sequence 1","123.9","",""
"06/06/2024 06:45:00 - 06/06/2024 07:00:00","BZN|DE-LU","Sequence 2","114.24","",""
"06/06/2024 07:00:00 - 06/06/2024 07:15:00","BZN|DE-LU","Sequence 1","127.92","",""
"06/06/2024 07:00:00 - 06/06/2024 07:15:00","BZN|DE-LU","Sequence 2","164.96","",""
"06/06/2024 07:15:00 - 06/06/2024 07:30:00","BZN|DE-LU","Sequence 1","127.92","",""
"06/06/2024 07:15:00 - 06/06/2024 07:30:00","BZN|DE-LU","Sequence 2","139.93","",""
"06/06/2024 07:30:00 - 06/06/2024 07:45:00","BZN|DE-LU","Sequence 1","127.92","",""
"06/06/2024 07:30:00 - 06/06/2024 07:45:00","BZN|DE-LU","Sequence 2","127.93","",""
"06/06/2024 07:45:00 - 06/06/2024 08:00:00","BZN|DE-LU","Sequence 1","127.92","",""
"06/06/2024 07:45:00 - 06/06/2024 08:00:00","BZN|DE-LU","Sequence 2","85.09","",""
"06/06/2024 08:00:00 - 06/06/2024 08:15:00","BZN|DE-LU","Sequence 1","96.83","",""
"06/06/2024 08:00:00 - 06/06/2024 08:15:00","BZN|DE-LU","Sequence 2","159.96","",""
"06/06/2024 08:15:00 - 06/06/2024 08:30:00","BZN|DE-LU","Sequence 1","96.83","",""
"06/06/2024 08:15:00 - 06/06/2024 08:30:00","BZN|DE-LU","Sequence 2","129.91","",""
"06/06/2024 08:30:00 - 06/06/2024 08:45:00","BZN|DE-LU","Sequence 1","96.83","",""
"06/06/2024 08:30:00 - 06/06/2024 08:45:00","BZN|DE-LU","Sequence 2","88.21","",""
"06/06/2024 08:45:00 - 06/06/2024 09:00:00","BZN|DE-LU","Sequence 1","96.83","",""
"06/06/2024 08:45:00 - 06/06/2024 09:00:00","BZN|DE-LU","Sequence 2","49.8","",""
"06/06/2024 09:00:00 - 06/06/2024 09:15:00","BZN|DE-LU","Sequence 1","71.89","",""
"06/06/2024 09:00:00 - 06/06/2024 09:15:00","BZN|DE-LU","Sequence 2","139.92","",""
"06/06/2024 09:15:00 - 06/06/2024 09:30:00","BZN|DE-LU","Sequence 1","71.89","",""
"06/06/2024 09:15:00 - 06/06/2024 09:30:00","BZN|DE-LU","Sequence 2","84.7","",""
"06/06/2024 09:30:00 - 06/06/2024 09:45:00","BZN|DE-LU","Sequence 1","71.89","",""
"06/06/2024 09:30:00 - 06/06/2024 09:45:00","BZN|DE-LU","Sequence 2","59.9","",""
"06/06/2024 09:45:00 - 06/06/2024 10:00:00","BZN|DE-LU","Sequence 1","71.89","",""
"06/06/2024 09:45:00 - 06/06/2024 10:00:00","BZN|DE-LU","Sequence 2","45.42","",""
"06/06/2024 10:00:00 - 06/06/2024 10:15:00","BZN|DE-LU","Sequence 1","57.8","",""
"06/06/2024 10:00:00 - 06/06/2024 10:15:00","BZN|DE-LU","Sequence 2","104.91","",""
"06/06/2024 10:15:00 - 06/06/2024 10:30:00","BZN|DE-LU","Sequence 1","57.8","",""
"06/06/2024 10:15:00 - 06/06/2024 10:30:00","BZN|DE-LU","Sequence 2","65.17","",""
"06/06/2024 10:30:00 - 06/06/2024 10:45:00","BZN|DE-LU","Sequence 1","57.8","",""
"06/06/2024 10:30:00 - 06/06/2024 10:45:00","BZN|DE-LU","Sequence 2","69.91","",""
"06/06/2024 10:45:00 - 06/06/2024 11:00:00","BZN|DE-LU","Sequence 1","57.8","",""
"06/06/2024 10:45:00 - 06/06/2024 11:00:00","BZN|DE-LU","Sequence 2","27.5","",""
"06/06/2024 11:00:00 - 06/06/2024 11:15:00","BZN|DE-LU","Sequence 1","30.25","",""
"06/06/2024 11:00:00 - 06/06/2024 11:15:00","BZN|DE-LU","Sequence 2","75.9","",""
"06/06/2024 11:15:00 - 06/06/2024 11:30:00","BZN|DE-LU","Sequence 1","30.25","",""
"06/06/2024 11:15:00 - 06/06/2024 11:30:00","BZN|DE-LU","Sequence 2","57.5","",""
"06/06/2024 11:30:00 - 06/06/2024 11:45:00","BZN|DE-LU","Sequence 1","30.25","",""
"06/06/2024 11:30:00 - 06/06/2024 11:45:00","BZN|DE-LU","Sequence 2","48.3","",""
"06/06/2024 11:45:00 - 06/06/2024 12:00:00","BZN|DE-LU","Sequence 1","30.25","",""
"06/06/2024 11:45:00 - 06/06/2024 12:00:00","BZN|DE-LU","Sequence 2","25.1","",""
"06/06/2024 12:00:00 - 06/06/2024 12:15:00","BZN|DE-LU","Sequence 1","24.33","",""
"06/06/2024 12:00:00 - 06/06/2024 12:15:00","BZN|DE-LU","Sequence 2","57.2","",""
"06/06/2024 12:15:00 - 06/06/2024 12:30:00","BZN|DE-LU","Sequence 1","24.33","",""
"06/06/2024 12:15:00 - 06/06/2024 12:30:00","BZN|DE-LU","Sequence 2","39.1","",""
"06/06/2024 12:30:00 - 06/06/2024 12:45:00","BZN|DE-LU","Sequence 1","24.33","",""
"06/06/2024 12:30:00 - 06/06/2024 12:45:00","BZN|DE-LU","Sequence 2","33.21","",""
"06/06/2024 12:45:00 - 06/06/2024 13:00:00","BZN|DE-LU","Sequence 1","24.33","",""
"06/06/2024 12:45:00 - 06/06/2024 13:00:00","BZN|DE-LU","Sequence 2","24.4","",""
"06/06/2024 13:00:00 - 06/06/2024 13:15:00","BZN|DE-LU","Sequence 1","19.5","",""
"06/06/2024 13:00:00 - 06/06/2024 13:15:00","BZN|DE-LU","Sequence 2","36.24","",""
"06/06/2024 13:15:00 - 06/06/2024 13:30:00","BZN|DE-LU","Sequence 1","19.5","",""
"06/06/2024 13:15:00 - 06/06/2024 13:30:00","BZN|DE-LU","Sequence 2","30.09","",""
"06/06/2024 13:30:00 - 06/06/2024 13:45:00","BZN|DE-LU","Sequence 1","19.5","",""
"06/06/2024 13:30:00 - 06/06/2024 13:45:00","BZN|DE-LU","Sequence 2","35.4","",""
"06/06/2024 13:45:00 - 06/06/2024 14:00:00","BZN|DE-LU","Sequence 1","19.5","",""
"06/06/2024 13:45:00 - 06/06/2024 14:00:00","BZN|DE-LU","Sequence 2","20.1","",""
"06/06/2024 14:00:00 - 06/06/2024 14:15:00","BZN|DE-LU","Sequence 1","24.23","",""
"06/06/2024 14:00:00 - 06/06/2024 14:15:00","BZN|DE-LU","Sequence 2","25.04","",""
"06/06/2024 14:15:00 - 06/06/2024 14:30:00","BZN|DE-LU","Sequence 1","24.23","",""
"06/06/2024 14:15:00 - 06/06/2024 14:30:00","BZN|DE-LU","Sequence 2","34.11","",""
"06/06/2024 14:30:00 - 06/06/2024 14:45:00","BZN|DE-LU","Sequence 1","24.23","",""
"06/06/2024 14:30:00 - 06/06/2024 14:45:00","BZN|DE-LU","Sequence 2","30.1","",""
"06/06/2024 14:45:00 - 06/06/2024 15:00:00","BZN|DE-LU","Sequence 1","24.23","",""
"06/06/2024 14:45:00 - 06/06/2024 15:00:00","BZN|DE-LU","Sequence 2","47.51","",""
"06/06/2024 15:00:00 - 06/06/2024 15:15:00","BZN|DE-LU","Sequence 1","37.65","",""
"06/06/2024 15:00:00 - 06/06/2024 15:15:00","BZN|DE-LU","Sequence 2","15.08","",""
"06/06/2024 15:15:00 - 06/06/2024 15:30:00","BZN|DE-LU","Sequence 1","37.65","",""
"06/06/2024 15:15:00 - 06/06/2024 15:30:00","BZN|DE-LU","Sequence 2","43.42","",""
"06/06/2024 15:30:00 - 06/06/2024 15:45:00","BZN|DE-LU","Sequence 1","37.65","",""
"06/06/2024 15:30:00 - 06/06/2024 15:45:00","BZN|DE-LU","Sequence 2","50.3","",""
"06/06/2024 15:45:00 - 06/06/2024 16:00:00","BZN|DE-LU","Sequence 1","37.65","",""
"06/06/2024 15:45:00 - 06/06/2024 16:00:00","BZN|DE-LU","Sequence 2","74.58","",""
"06/06/2024 16:00:00 - 06/06/2024 16:15:00","BZN|DE-LU","Sequence 1","62.11","",""
"06/06/2024 16:00:00 - 06/06/2024 16:15:00","BZN|DE-LU","Sequence 2","18.2","",""
"06/06/2024 16:15:00 - 06/06/2024 16:30:00","BZN|DE-LU","Sequence 1","62.11","",""
"06/06/2024 16:15:00 - 06/06/2024 16:30:00","BZN|DE-LU","Sequence 2","59.9","",""
"06/06/2024 16:30:00 - 06/06/2024 16:45:00","BZN|DE-LU","Sequence 1","62.11","",""
"06/06/2024 16:30:00 - 06/06/2024 16:45:00","BZN|DE-LU","Sequence 2","74.76","",""
"06/06/2024 16:45:00 - 06/06/2024 17:00:00","BZN|DE-LU","Sequence 1","62.11","",""
"06/06/2024 16:45:00 - 06/06/2024 17:00:00","BZN|DE-LU","Sequence 2","104.91","",""
"06/06/2024 17:00:00 - 06/06/2024 17:15:00","BZN|DE-LU","Sequence 1","80.67","",""
"06/06/2024 17:00:00 - 06/06/2024 17:15:00","BZN|DE-LU","Sequence 2","22.5","",""
"06/06/2024 17:15:00 - 06/06/2024 17:30:00","BZN|DE-LU","Sequence 1","80.67","",""
"06/06/2024 17:15:00 - 06/06/2024 17:30:00","BZN|DE-LU","Sequence 2","60.8","",""
"06/06/2024 17:30:00 - 06/06/2024 17:45:00","BZN|DE-LU","Sequence 1","80.67","",""
"06/06/2024 17:30:00 - 06/06/2024 17:45:00","BZN|DE-LU","Sequence 2","109.91","",""
"06/06/2024 17:45:00 - 06/06/2024 18:00:00","BZN|DE-LU","Sequence 1","80.67","",""
"06/06/2024 17:45:00 - 06/06/2024 18:00:00","BZN|DE-LU","Sequence 2","127.66","",""
"06/06/2024 18:00:00 - 06/06/2024 18:15:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 18:00:00 - 06/06/2024 18:15:00","BZN|DE-LU","Sequence 2","42.7","",""
"06/06/2024 18:15:00 - 06/06/2024 18:30:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 18:15:00 - 06/06/2024 18:30:00","BZN|DE-LU","Sequence 2","68.16","",""
"06/06/2024 18:30:00 - 06/06/2024 18:45:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 18:30:00 - 06/06/2024 18:45:00","BZN|DE-LU","Sequence 2","134.9","",""
"06/06/2024 18:45:00 - 06/06/2024 19:00:00","BZN|DE-LU","Sequence 1","89.92","",""
"06/06/2024 18:45:00 - 06/06/2024 19:00:00","BZN|DE-LU","Sequence 2","164.93","",""
"06/06/2024 19:00:00 - 06/06/2024 19:15:00","BZN|DE-LU","Sequence 1","115.69","",""
"06/06/2024 19:00:00 - 06/06/2024 19:15:00","BZN|DE-LU","Sequence 2","114.92","",""
"06/06/2024 19:15:00 - 06/06/2024 19:30:00","BZN|DE-LU","Sequence 1","115.69","",""
"06/06/2024 19:15:00 - 06/06/2024 19:30:00","BZN|DE-LU","Sequence 2","125.01","",""
"06/06/2024 19:30:00 - 06/06/2024 19:45:00","BZN|DE-LU","Sequence 1","115.69","",""
"06/06/2024 19:30:00 - 06/06/2024 19:45:00","BZN|DE-LU","Sequence 2","154.9","",""
"06/06/2024 19:45:00 - 06/06/2024 20:00:00","BZN|DE-LU","Sequence 1","115.69","",""
"06/06/2024 19:45:00 - 06/06/2024 20:00:00","BZN|DE-LU","Sequence 2","172.0","",""
"06/06/2024 20:00:00 - 06/06/2024 20:15:00","BZN|DE-LU","Sequence 1","163.98","",""
"06/06/2024 20:00:00 - 06/06/2024 20:15:00","BZN|DE-LU","Sequence 2","273.04","",""
"06/06/2024 20:15:00 - 06/06/2024 20:30:00","BZN|DE-LU","Sequence 1","163.98","",""
"06/06/2024 20:15:00 - 06/06/2024 20:30:00","BZN|DE-LU","Sequence 2","149.97","",""
"06/06/2024 20:30:00 - 06/06/2024 20:45:00","BZN|DE-LU","Sequence 1","163.98","",""
"06/06/2024 20:30:00 - 06/06/2024 20:45:00","BZN|DE-LU","Sequence 2","159.95","",""
"06/06/2024 20:45:00 - 06/06/2024 21:00:00","BZN|DE-LU","Sequence 1","163.98","",""
"06/06/2024 20:45:00 - 06/06/2024 21:00:00","BZN|DE-LU","Sequence 2","169.96","",""
"06/06/2024 21:00:00 - 06/06/2024 21:15:00","BZN|DE-LU","Sequence 1","167.72","",""
"06/06/2024 21:00:00 - 06/06/2024 21:15:00","BZN|DE-LU","Sequence 2","207.8","",""
"06/06/2024 21:15:00 - 06/06/2024 21:30:00","BZN|DE-LU","Sequence 1","167.72","",""
"06/06/2024 21:15:00 - 06/06/2024 21:30:00","BZN|DE-LU","Sequence 2","174.94","",""
"06/06/2024 21:30:00 - 06/06/2024 21:45:00","BZN|DE-LU","Sequence 1","167.72","",""
"06/06/2024 21:30:00 - 06/06/2024 21:45:00","BZN|DE-LU","Sequence 2","155.85","",""
"06/06/2024 21:45:00 - 06/06/2024 22:00:00","BZN|DE-LU","Sequence 1","167.72","",""
"06/06/2024 21:45:00 - 06/06/2024 22:00:00","BZN|DE-LU","Sequence 2","149.98","",""
"06/06/2024 22:00:00 - 06/06/2024 22:15:00","BZN|DE-LU","Sequence 1","132.45","",""
"06/06/2024 22:00:00 - 06/06/2024 22:15:00","BZN|DE-LU","Sequence 2","179.93","",""
"06/06/2024 22:15:00 - 06/06/2024 22:30:00","BZN|DE-LU","Sequence 1","132.45","",""
"06/06/2024 22:15:00 - 06/06/2024 22:30:00","BZN|DE-LU","Sequence 2","149.94","",""
"06/06/2024 22:30:00 - 06/06/2024 22:45:00","BZN|DE-LU","Sequence 1","132.45","",""
"06/06/2024 22:30:00 - 06/06/2024 22:45:00","BZN|DE-LU","Sequence 2","139.91","",""
"06/06/2024 22:45:00 - 06/06/2024 23:00:00","BZN|DE-LU","Sequence 1","132.45","",""
"06/06/2024 22:45:00 - 06/06/2024 23:00:00","BZN|DE-LU","Sequence 2","103.05","",""
"06/06/2024 23:00:00 - 06/06/2024 23:15:00","BZN|DE-LU","Sequence 1","104.39","",""
"06/06/2024 23:00:00 - 06/06/2024 23:15:00","BZN|DE-LU","Sequence 2","154.9","",""
"06/06/2024 23:15:00 - 06/06/2024 23:30:00","BZN|DE-LU","Sequence 1","104.39","",""
"06/06/2024 23:15:00 - 06/06/2024 23:30:00","BZN|DE-LU","Sequence 2","111.2","",""
"06/06/2024 23:30:00 - 06/06/2024 23:45:00","BZN|DE-LU","Sequence 1","104.39","",""
"06/06/2024 23:30:00 - 06/06/2024 23:45:00","BZN|DE-LU","Sequence 2","106.73","",""
"06/06/2024 23:45:00 - 07/06/2024 00:00:00","BZN|DE-LU","Sequence 1","104.39","",""
"06/06/2024 23:45:00 - 07/06/2024 00:00:00","BZN|DE-LU","Sequence 2","90.6","",""
"07/06/2024 00:00:00 - 07/06/2024 00:15:00","BZN|DE-LU","Sequence 1","101.0","",""
"07/06/2024 00:00:00 - 07/06/2024 00:15:00","BZN|DE-LU","Sequence 2","102.9","",""
"07/06/2024 00:15:00 - 07/06/2024 00:30:00","BZN|DE-LU","Sequence 1","101.0","",""
"07/06/2024 00:15:00 - 07/06/2024 00:30:00","BZN|DE-LU","Sequence 2","98.2","",""
"07/06/2024 00:30:00 - 07/06/2024 00:45:00","BZN|DE-LU","Sequence 1","101.0","",""
"07/06/2024 00:30:00 - 07/06/2024 00:45:00","BZN|DE-LU","Sequence 2","117.85","",""
"07/06/2024 00:45:00 - 07/06/2024 01:00:00","BZN|DE-LU","Sequence 1","101.0","",""
"07/06/2024 00:45:00 - 07/06/2024 01:00:00","BZN|DE-LU","Sequence 2","83.6","",""
"07/06/2024 01:00:00 - 07/06/2024 01:15:00","BZN|DE-LU","Sequence 1","96.13","",""
"07/06/2024 01:00:00 - 07/06/2024 01:15:00","BZN|DE-LU","Sequence 2","90.1","",""
"07/06/2024 01:15:00 - 07/06/2024 01:30:00","BZN|DE-LU","Sequence 1","96.13","",""
"07/06/2024 01:15:00 - 07/06/2024 01:30:00","BZN|DE-LU","Sequence 2","93.7","",""
"07/06/2024 01:30:00 - 07/06/2024 01:45:00","BZN|DE-LU","Sequence 1","96.13","",""
"07/06/2024 01:30:00 - 07/06/2024 01:45:00","BZN|DE-LU","Sequence 2","106.17","",""
"07/06/2024 01:45:00 - 07/06/2024 02:00:00","BZN|DE-LU","Sequence 1","96.13","",""
"07/06/2024 01:45:00 - 07/06/2024 02:00:00","BZN|DE-LU","Sequence 2","82.8","",""
"07/06/2024 02:00:00 - 07/06/2024 02:15:00","BZN|DE-LU","Sequence 1","91.7","",""
"07/06/2024 02:00:00 - 07/06/2024 02:15:00","BZN|DE-LU","Sequence 2","85.09","",""
"07/06/2024 02:15:00 - 07/06/2024 02:30:00","BZN|DE-LU","Sequence 1","91.7","",""
"07/06/2024 02:15:00 - 07/06/2024 02:30:00","BZN|DE-LU","Sequence 2","87.1","",""
"07/06/2024 02:30:00 - 07/06/2024 02:45:00","BZN|DE-LU","Sequence 1","91.7","",""
"07/06/2024 02:30:00 - 07/06/2024 02:45:00","BZN|DE-LU","Sequence 2","105.94","",""
